Dataset ID	Dataset	Type	Study ID	Study	name	FilePath	Checksum	Assay ID	Assay Name	Assay Producer	Instrument Name	Instrument Model	Sample ID	Sample	Organism	Material Type	Sample[Altitude (m)]	Sample[BioSamples Acc.]	Sample[Collection Depth (m)]	Sample[Country and/or Sea]	Sample[Latitude]	Sample[Longitude]	Sample[Sampling Design Label]	Channel Name 1	Channel Visualized Entity Name 1	Channel Visualized Entity Type 1	Channel Label 1	Channel Probe Name 1	Channel Probe Type 1	Channel Name 2	Channel Visualized Entity Name 2	Channel Visualized Entity Type 2	Channel Label 2	Channel Probe Name 2	Channel Probe Type 2	Channel Name 3	Channel Visualized Entity Name 3	Channel Visualized Entity Type 3	Channel Label 3	Channel Probe Name 3	Channel Probe Type 3	Channel Name 4	Channel Visualized Entity Name 4	Channel Visualized Entity Type 4	Channel Label 4	Channel Probe Name 4	Channel Probe Type 4
fc504e0c-a808-4ff7-a00a-3ad16a34bd4d	PK2_ATH_20to100_20240708_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to100_20240708_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240708/PK2_ATH_20to100_20240708_AM_01.czi	a2739e95a2eb657e17af3fa74cc7500f	3ab05721-15f1-412b-b186-982d443c857d	TREC Plankton Scans ATH 20240708 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	6a093459-9782-4035-9c3f-3c2e0d661892	ATH_20240708_AM_20to100_bottle-T3	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642230	0	Greece	37.7189	23.9384	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
8e720252-f2cd-4a1d-b767-33d5f40d0291	PK2_ATH_20to100_20240708_MID_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to100_20240708_MID_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240708/PK2_ATH_20to100_20240708_MID_01.czi	943846b9215560c2363bda0025fe8300	3ab05721-15f1-412b-b186-982d443c857d	TREC Plankton Scans ATH 20240708 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	42d49f3e-d9a9-431c-bedd-6150ce9a45dd	ATH_20240708_MID_20to100_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642124	0	Greece	37.7134	23.9109	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
cdb6ddba-3820-4f6a-8ea7-a5e19c48debd	PK2_ATH_20to200_20240627_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240627_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240627/PK2_ATH_20to200_20240627_AM_01.czi	cc9cecdd60ce3d64d7dd50879fac92a6	54d3a6f8-a10f-4509-ae94-502ad93bece0	TREC Plankton Scans ATH 20240627 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	640d5db8-c6d8-4c9d-8df3-0dd41c6b9749	ATH_20240627_AM_20to200_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642156	0	Greece	37.695	23.90222	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
1a9f57ef-7037-449d-8d2f-085b2c3e2f92	PK2_ATH_20to200_20240627_AM_02	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240627_AM_02.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240627/PK2_ATH_20to200_20240627_AM_02.czi	e0ecd8ec3a3cb2a90676053c1b40779f	54d3a6f8-a10f-4509-ae94-502ad93bece0	TREC Plankton Scans ATH 20240627 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	5720a92f-a5bf-44a0-bd6d-4c92792d8343	ATH_20240627_AM_20to200_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642161	0	Greece	37.695	23.90222	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
f845bb27-eec8-409e-ad5f-ce9a644fface	PK2_ATH_20to200_20240701_MID_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240701_MID_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240701/PK2_ATH_20to200_20240701_MID_01.czi	857db49e5ed4e1bbcabb24e4e4f7bc65	48a7f7a5-54e8-4959-ad7d-f1187b1a5490	TREC Plankton Scans ATH 20240701 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	c8d0d286-fa78-4459-a274-889489689e4b	ATH_20240701_MID_20to200_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642077	0	Greece	37.6905	23.9015	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
99e7cb31-bb09-4d80-a683-db7fba19c517	PK2_ATH_20to200_20240701_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240701_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240701/PK2_ATH_20to200_20240701_PM_01.czi	c40b79e450df68d1e69fe23612f5931c	48a7f7a5-54e8-4959-ad7d-f1187b1a5490	TREC Plankton Scans ATH 20240701 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	fec57d8a-709e-4cd4-a43c-2d34b6de1021	ATH_20240701_PM_20to200_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642098	0	Greece	37.6905	23.9015	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
851e6b09-a5a6-419f-8523-7861aed1675b	PK2_ATH_20to200_20240702_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240702_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240702/PK2_ATH_20to200_20240702_AM_01.czi	e40ff683e5dc615cf8e8f23e238e3bed	afefa177-05d8-4f56-92a2-d47735c0c8e1	TREC Plankton Scans ATH 20240702 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	4d993f50-79ad-4e16-978b-b4bbe05eb1dd	ATH_20240702_AM_20to200_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642091	0	Greece	37.6905	23.9015	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
beb3b246-2b0a-4d97-b19a-b7477333877a	PK2_ATH_20to200_20240702_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240702_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240702/PK2_ATH_20to200_20240702_PM_01.czi	1cdbedcd0c7649b5b8245745e76ebba8	afefa177-05d8-4f56-92a2-d47735c0c8e1	TREC Plankton Scans ATH 20240702 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	0916338c-61c2-42b5-9617-adac615de30f	ATH_20240702_PM_20to200_bottle-NON	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642083	0	Greece	37.69	23.9058	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
f18ad2b3-4566-4382-9932-309d4fa705b4	PK2_ATH_20to200_20240703_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240703_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240703/PK2_ATH_20to200_20240703_AM_01.czi	0826841643919e816c0a19d1af2c5739	c81b8d74-687b-489a-94bb-ece9330ea2d8	TREC Plankton Scans ATH 20240703 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	9ef0b799-0111-48ca-8ce5-2333d979f291	ATH_20240703_AM_20to200_bottle-T2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642147	0	Greece	37.6908	23.9074	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
da94a636-8230-4fd9-a11e-53810510f77d	PK2_ATH_20to200_20240703_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240703_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240703/PK2_ATH_20to200_20240703_PM_01.czi	434bebfd4cc61a1ca18d60581a71faa0	c81b8d74-687b-489a-94bb-ece9330ea2d8	TREC Plankton Scans ATH 20240703 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	8fc6f896-8d77-4c4a-b659-b57a42c47d40	ATH_20240703_PM_20to200_bottle-T4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642190	0	Greece	37.6908	23.9074	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
b817a6c8-766e-403c-8e94-7c4d383fc535	PK2_ATH_20to200_20240703_PM_02	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240703_PM_02.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240703/PK2_ATH_20to200_20240703_PM_02.czi	574bd6a8723dbc2f59de326d21355004	c81b8d74-687b-489a-94bb-ece9330ea2d8	TREC Plankton Scans ATH 20240703 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	8fc6f896-8d77-4c4a-b659-b57a42c47d40	ATH_20240703_PM_20to200_bottle-T4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642190	0	Greece	37.6908	23.9074	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
4d2fa398-13d3-49b9-b420-d76f44bb663b	PK2_ATH_20to200_20240704_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240704_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240704/PK2_ATH_20to200_20240704_AM_01.czi	b6d86321ea6fd5b51ce989ce3e156ff3	98d06401-aefb-4b1e-a1b9-156e7289ea67	TREC Plankton Scans ATH 20240704 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	33368231-d4a4-4e0f-a99e-e65cd3baea83	ATH_20240704_AM_20to200_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642176	0	Greece	37.71167	23.93047	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
cd6e841f-81db-46d3-b9b6-3fedde00b86f	PK2_ATH_20to200_20240704_MID_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240704_MID_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240704/PK2_ATH_20to200_20240704_MID_01.czi	820bd1f685f985089daf1a1cd6925341	98d06401-aefb-4b1e-a1b9-156e7289ea67	TREC Plankton Scans ATH 20240704 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	33553121-b89c-4af9-b1ae-a43c0280c5b9	ATH_20240704_MID_20to200_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642187	0	Greece	37.71167	23.93047	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
99766fdd-b74e-4134-877e-ab737a4c004c	PK2_ATH_20to200_20240705_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240705_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240705/PK2_ATH_20to200_20240705_AM_01.czi	392200950c659921c57ad446685637cb	9555601e-5d07-4619-8473-d794f8a83769	TREC Plankton Scans ATH 20240705 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	8cfea340-5b6d-405f-a0fb-1aab5e319665	ATH_20240705_AM_20to200_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642108	0	Greece	37.71167	23.89714	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
4ddd1bb7-3d14-48dd-963c-0f8bf97b4d02	PK2_ATH_20to200_20240705_MID_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240705_MID_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240705/PK2_ATH_20to200_20240705_MID_01.czi	bf637dda6d0817f6e0c1909142d1a9dd	9555601e-5d07-4619-8473-d794f8a83769	TREC Plankton Scans ATH 20240705 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	3b695430-b80b-47b5-a60a-e90386233750	ATH_20240705_MID_20to200_bottle-T2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642134	0	Greece	37.71167	23.89714	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
bbd5459d-5862-426b-8205-c461fae31d04	PK2_ATH_20to200_20240706_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240706_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240706/PK2_ATH_20to200_20240706_AM_01.czi	688f8cf33fa086173c00188ce9de2123	270912b6-cd90-4c8d-986d-8d19367f29e5	TREC Plankton Scans ATH 20240706 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	4515bf73-7702-42f9-88c3-f1a52c6b3e5c	ATH_20240706_AM_20to200_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642222	0	Greece	37.7186	23.9383	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
a8488217-86ab-4a9d-a236-f97e0924ed3f	PK2_ATH_20to200_20240706_MID_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240706_MID_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240706/PK2_ATH_20to200_20240706_MID_01.czi	e31dcf8839a51b335583193a0a0102fc	270912b6-cd90-4c8d-986d-8d19367f29e5	TREC Plankton Scans ATH 20240706 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	c6bb6608-2183-432a-aa1d-696f558e7c94	ATH_20240706_MID_20to200_bottle-3	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642210	0	Greece	37.7186	23.9383	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
301e4fff-ad32-4b80-8b36-b2a18dd65e2b	PK2_ATH_20to200_20240707_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240707_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240707/PK2_ATH_20to200_20240707_AM_01.czi	e5a7ebc7a9f42e8e318316990053d46f	5f7c62ca-ff47-4706-b039-364ada164ac9	TREC Plankton Scans ATH 20240707 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	26a01534-1349-4fd3-aa66-360b234685a5	ATH_20240707_AM_20to200_bottle-7	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642197	0	Greece	37.7564	23.7834	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
f4ad973f-19ee-4def-9351-ba8d7588acac	PK2_ATH_20to200_20240708_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240708_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240708/PK2_ATH_20to200_20240708_AM_01.czi	b88d247b9963f977de4508120e035cb9	3ab05721-15f1-412b-b186-982d443c857d	TREC Plankton Scans ATH 20240708 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	69c5287b-670c-412d-b029-cfe432f8cdc6	ATH_20240708_AM_20to200_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642237	0	Greece	37.7189	23.9384	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
95a7d510-fdef-4531-be27-f8cfceb75320	PK2_ATH_20to200_20240708_MID_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240708_MID_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240708/PK2_ATH_20to200_20240708_MID_01.czi	5733f62a59e2cd3d835cb310eca69f11	3ab05721-15f1-412b-b186-982d443c857d	TREC Plankton Scans ATH 20240708 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	560ccbcf-0ebe-4717-81bc-169ffbe256b1	ATH_20240708_MID_20to200_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642122	0	Greece	37.7134	23.9109	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
5f962ecb-f67b-491f-9db0-83f4f9dd5f59	PK2_ATH_20to200_20240708_MID_02	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240708_MID_02.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240708/PK2_ATH_20to200_20240708_MID_02.czi	5796bde980b8435c1964cecebec9d3dd	3ab05721-15f1-412b-b186-982d443c857d	TREC Plankton Scans ATH 20240708 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	5dd7566a-f2d3-4775-9f5c-828281631996	ATH_20240708_MID_20to200_bottle-6	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642129	0	Greece	37.7134	23.9109	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
bed6f897-0b85-4b1c-af42-2fb94d9eedd1	PK2_ATH_20to200_20240709_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240709_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240709/PK2_ATH_20to200_20240709_AM_01.czi	2d7d8df6ad7c2016e2df72ef687a5989	b4417690-3ebe-4eda-8d2b-76922d47531f	TREC Plankton Scans ATH 20240709 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	dd332f07-3708-477d-90f6-44f3879ff2ad	ATH_20240709_AM_20to200_bottle-T1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642118	0	Greece	37.7134	23.9109	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
3d2758f3-0f71-4b37-900b-d9696b15986e	PK2_ATH_20to200_20240709_AM_TARA_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240709_AM_TARA_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240709/PK2_ATH_20to200_20240709_AM_TARA_01.czi	9a62ce6322c251e80615667bc7afa9cd	b4417690-3ebe-4eda-8d2b-76922d47531f	TREC Plankton Scans ATH 20240709 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	cc48a29f-8641-4711-8e97-7d7b93cf0183	ATH_20240709_AM_20to200_bottle-3	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642121	0	Greece	37.7134	23.9109	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
9746b4e6-9768-49fd-adf2-1c281a0a0cbc	PK2_ATH_20to200_20240710_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_20to200_20240710_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240710/PK2_ATH_20to200_20240710_AM_01.czi	10552f5ca1159fe66b64a3021ad197d8	68d2280f-9c1d-465f-ab06-57337ffd8298	TREC Plankton Scans ATH 20240710 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	31f1372f-d979-4794-8b46-17ff5f54a9b4	ATH_20240710_AM_20to200_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642142	0	Greece	37.7134	23.9109	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
944ed01a-8ffc-473a-9c9e-1d615ff48608	PK2_ATH_5to20_20240702_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_5to20_20240702_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240702/PK2_ATH_5to20_20240702_PM_01.czi	fe9526fc2caf1a4b58e61daec4519797	afefa177-05d8-4f56-92a2-d47735c0c8e1	TREC Plankton Scans ATH 20240702 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	cb583f5c-cd79-4fac-96c3-1cdeeb6a2d8c	ATH_20240702_PM_5to20_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642080	0	Greece	37.69	23.9058	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
046d11fd-1f02-46a7-ad90-ba7c1d7d1666	PK2_ATH_5to20_20240704_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_ATH_5to20_20240704_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_41_Athens_LSM900_20240704/PK2_ATH_5to20_20240704_AM_01.czi	65af22ccb6eac616f22872e662810a08	98d06401-aefb-4b1e-a1b9-156e7289ea67	TREC Plankton Scans ATH 20240704 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	ecc81ee1-d2b6-4782-a8ee-31b7db0f6eed	ATH_20240704_AM_5to20_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117642171	0	Greece	37.71167	23.93047	041-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
